gene_name	sample_index	chr	pathogenic_flag
DMXL2	6	15	0
MAPK6	6	15	0
FAM214A	6	15	0
WDR72	6	15	0
TEX9	6	15	0
TCF12	6	15	0
MYO1E	6	15	0
BNIP2	6	15	0
PPIB	6	15	0
MTFMT	6	15	0
PARP16	6	15	0
GRAMD2	6	15	0
HIGD2B	6	15	0
HCN4	6	15	0
EDC3	6	15	0
MPI	6	15	0
FAM219B	6	15	0
COX5A	6	15	0
PPCDC	6	15	0
COMMD4	6	15	0
NRG4	6	15	0
TBC1D2B	6	15	0
PSMA4	6	15	0
TM6SF1	6	15	0
UBE2Q2L	6	15	0
GOLGA6L4	6	15	0
ZSCAN2	6	15	0
KLHL25	6	15	0
RGMA	6	15	0
ARRDC4	6	15	0
MEF2A	6	15	0
HBA1	6	16	1
WDR24	6	16	0
METRN	6	16	0
CCDC78	6	16	0
LMF1	6	16	0
TPSD1	6	16	0
TSR3	6	16	0
HN1L	6	16	0
NME3	6	16	0
MEIOB	6	16	0
TSC2	6	16	1
RAB26	6	16	0
TRAF7	6	16	0
E4F1	6	16	0
ABCA3	6	16	0
CEMP1	6	16	0
ZG16B	6	16	0
PRSS22	6	16	0
NAA60	6	16	0
CORO7-PAM16	6	16	0
UBALD1	6	16	0
NUDT16L1	6	16	0
ABAT	6	16	0
EMP2	6	16	0
TVP23A	6	16	0
SOCS1	6	16	0
TNP2	6	16	0
PRM3	6	16	0
SNN	6	16	0
CPPED1	6	16	0
PDXDC1	6	16	0
C16orf45	6	16	0
ABCC6	6	16	1
NOMO3	6	16	0
COQ7	6	16	0
TMC5	6	16	0
C16orf62	6	16	0
PDILT	6	16	0
ANKS4B	6	16	0
CDR2	6	16	0
DCTN5	6	16	0
CHP2	6	16	0
PRKCB	6	16	0
ARHGAP17	6	16	0
SULT1A2	6	16	0
CD19	6	16	0
KIF22	6	16	0
MAZ	6	16	0
C16orf92	6	16	0
YPEL3	6	16	0
CBLN1	6	16	0
BRD7	6	16	0
SNX20	6	16	0
MT1G	6	16	0
CCL17	6	16	0
GOT2	6	16	0
CDH16	6	16	0
LRRC29	6	16	0
TMEM208	6	16	0
SLC9A5	6	16	0
NFATC3	6	16	0
CDH3	6	16	0
NIP7	6	16	0
ZNF23	6	16	0
CHST5	6	16	0
ADAT1	6	16	0
MPHOSPH6	6	16	0
HSBP1	6	16	0
NECAB2	6	16	0
SLC38A8	6	16	0
C16orf95	6	16	0
FBXO31	6	16	0
BANP	6	16	0
DEF8	6	16	0
DOC2B	6	17	0
GEMIN4	6	17	0
HIC1	6	17	0
TSR1	6	17	0
GSG2	6	17	0
CAMKK1	6	17	0
TM4SF5	6	17	0
VMO1	6	17	0
CAMTA2	6	17	0
NUP88	6	17	0
C1QBP	6	17	0
SLC16A11	6	17	0
DLG4	6	17	0
FGF11	6	17	0
SAT2	6	17	0
CHD3	6	17	0
VAMP2	6	17	0
CTC1	6	17	0
SLC25A35	6	17	0
STX8	6	17	0
GAS7	6	17	0
ZNF18	6	17	0
COPS3	6	17	0
LLGL1	6	17	0
FAM106A	6	17	0
CDRT15L2	6	17	0
USP22	6	17	0
MAP2K3	6	17	0
SARM1	6	17	0
UNC119	6	17	0
PIGS	6	17	0
PROCA1	6	17	0
PHF12	6	17	0
MYO18A	6	17	0
CRYBA1	6	17	0
TP53I13	6	17	0
CRLF3	6	17	0
COPRS	6	17	0
LRRC37B	6	17	0
CCL11	6	17	0
RASL10B	6	17	0
C17orf50	6	17	0
MMP28	6	17	0
CCL5	6	17	0
RDM1	6	17	0
DHRS11	6	17	0
MRM1	6	17	0
SRCIN1	6	17	0
C17orf96	6	17	0
ERBB2	6	17	0
RARA	6	17	0
KRTAP9-4	6	17	0
KRT31	6	17	0
KRT37	6	17	0
KRT14	6	17	0
HAP1	6	17	0
HSD17B1	6	17	0
PSMC3IP	6	17	0
AOC3	6	17	0
C17orf105	6	17	0
G6PC3	6	17	0
HDAC5	6	17	0
EFTUD2	6	17	0
CCDC103	6	17	0
MYL4	6	17	0
TBX21	6	17	0
OSBPL7	6	17	0
NFE2L1	6	17	0
CALCOCO2	6	17	0
SLC35B1	6	17	0
FAM117A	6	17	0
PPP1R9B	6	17	0
CHAD	6	17	0
CACNA1G	6	17	0
ANKRD40	6	17	0
KIF2B	6	17	0
ANKFN1	6	17	0
HSF5	6	17	0
TUBD1	6	17	0
USP32	6	17	0
C17orf64	6	17	0
ACE	6	17	0
STRADA	6	17	0
SMARCD2	6	17	0
CEP95	6	17	0
GNA13	6	17	0
CACNG4	6	17	0
KCNJ2	6	17	0
GPR142	6	17	0
FADS6	6	17	0
HID1	6	17	0
ATP5H	6	17	0
MIF4GD	6	17	0
CASKIN2	6	17	0
ITGB4	6	17	0
PRCD	6	17	0
ST6GALNAC1	6	17	0
C17orf99	6	17	0
CANT1	6	17	0
CBX8	6	17	0
AATK	6	17	0
ACTG1	6	17	0
FASN	6	17	0
TBCD	6	17	1
MYL12B	6	18	0
NDUFV2	6	18	0
ANKRD12	6	18	0
RALBP1	6	18	0
PIEZO2	6	18	0
GNAL	6	18	0
SPIRE1	6	18	0
CEP192	6	18	0
CTAGE1	6	18	0
CDH2	6	18	0
DSC1	6	18	0
ZNF396	6	18	0
CELF4	6	18	0
LOXHD1	6	18	0
C18orf54	6	18	0
ST8SIA3	6	18	0
NARS	6	18	0
LMAN1	6	18	0
PMAIP1	6	18	0
SERPINB7	6	18	0
CDH19	6	18	0
CYB5A	6	18	0
SMIM21	6	18	0
GALR1	6	18	0
TXNL4A	6	18	0
THEG	6	19	0
POLRMT	6	19	0
FGF22	6	19	0
PALM	6	19	0
AZU1	6	19	0
KISS1R	6	19	0
WDR18	6	19	0
POLR2E	6	19	0
GAMT	6	19	0
ATP8B3	6	19	0
CSNK1G2	6	19	0
ZNF555	6	19	0
FZR1	6	19	0
CCDC94	6	19	0
HDGFRP2	6	19	0
HSD11B1L	6	19	0
LONP1	6	19	0
MLLT1	6	19	0
TNFSF9	6	19	0
C3	6	19	0
GPR108	6	19	0
STXBP2	6	19	0
FCER2	6	19	0
HNRNPM	6	19	0
OR7D4	6	19	0
ZNF812	6	19	0
UBL5	6	19	0
ANGPTL6	6	19	0
ICAM3	6	19	0
TMED1	6	19	0
SPC24	6	19	0
PRKCSH	6	19	0
ZNF823	6	19	0
ZNF491	6	19	0
ZNF709	6	19	0
DNASE2	6	19	0
MRI1	6	19	0
C19orf53	6	19	0
TECR	6	19	0
AKAP8L	6	19	0
CYP4F12	6	19	0
OR10H5	6	19	0
SLC35E1	6	19	0
MED26	6	19	0
OCEL1	6	19	0
NR2F6	6	19	0
USHBP1	6	19	0
GTPBP3	6	19	0
PGLS	6	19	0
FCHO1	6	19	0
C19orf60	6	19	0
SLC25A42	6	19	0
ZNF708	6	19	0
ZNF738	6	19	0
ZNF730	6	19	0
URI1	6	19	0
ZNF507	6	19	0
GPATCH1	6	19	0
CEBPG	6	19	0
CHST8	6	19	0
FXYD7	6	19	0
FAM187B	6	19	0
USF2	6	19	0
MAG	6	19	0
FFAR2	6	19	0
ATP4A	6	19	0
RBM42	6	19	0
COX6B1	6	19	0
HSPB6	6	19	0
ZNF850	6	19	0
ZNF829	6	19	0
ZNF585A	6	19	0
ZNF527	6	19	0
ZNF607	6	19	0
ZNF573	6	19	0
LGALS7	6	19	0
SIRT2	6	19	0
NFKBIB	6	19	0
SARS2	6	19	0
ZNF546	6	19	0
CNTD2	6	19	0
PLD3	6	19	0
SERTAD3	6	19	0
NUMBL	6	19	0
ITPKC	6	19	0
EGLN2	6	19	0
CYP2A6	6	19	0
CYP2A13	6	19	0
HNRNPUL1	6	19	0
CEACAM3	6	19	0
ZNF526	6	19	0
CIC	6	19	0
ZNF576	6	19	0
CADM4	6	19	0
ZNF404	6	19	0
BCL3	6	19	0
CBLC	6	19	0
PPP1R37	6	19	0
NKPD1	6	19	0
TRAPPC6A	6	19	0
KLC3	6	19	0
FBXO46	6	19	0
DMPK	6	19	0
IRF2BP1	6	19	0
NANOS2	6	19	0
CCDC61	6	19	0
PTGIR	6	19	0
GNG8	6	19	0
DACT3	6	19	0
LMTK3	6	19	0
TULP2	6	19	0
CGB7	6	19	0
SLC6A16	6	19	0
IRF3	6	19	0
BCL2L12	6	19	0
IL4I1	6	19	0
ZNF473	6	19	0
POLD1	6	19	0
SPIB	6	19	0
ASPDH	6	19	0
SYT3	6	19	0
KLK13	6	19	0
SIGLEC7	6	19	0
VSIG10L	6	19	0
SIGLEC8	6	19	0
HAS1	6	19	0
ZNF614	6	19	0
ZNF528	6	19	0
TSEN34	6	19	0
KIR3DX1	6	19	0
KIR2DL1	6	19	0
TMEM150B	6	19	0
RPL28	6	19	0
PEG3	6	19	0
ZNF460	6	19	0
ZNF304	6	19	0
VN1R1	6	19	0
ZIK1	6	19	0
ZNF256	6	19	0
SLC27A5	6	19	0
TGM3	6	20	0
TMC2	6	20	0
EBF4	6	20	0
C20orf141	6	20	0
GNRH2	6	20	0
ADRA1D	6	20	0
CDS2	6	20	0
FERMT1	6	20	1
TMX4	6	20	0
SEL1L2	6	20	0
OTOR	6	20	0
DZANK1	6	20	0
NKX2-2	6	20	0
GZF1	6	20	0
FAM182B	6	20	0
DEFB121	6	20	0
FOXS1	6	20	0
NECAB3	6	20	0
ZNF341	6	20	0
MYH7B	6	20	0
C20orf173	6	20	0
SAMHD1	6	20	0
BLCAP	6	20	0
CTNNBL1	6	20	0
FAM83D	6	20	0
PLCG1	6	20	0
WFDC5	6	20	0
WFDC12	6	20	0
WFDC8	6	20	0
WFDC9	6	20	0
ARFGEF2	6	20	0
STAU1	6	20	0
B4GALT5	6	20	0
SNAI1	6	20	0
UBE2V1	6	20	0
PARD6B	6	20	0
CTCFL	6	20	0
ZBP1	6	20	0
TUBB1	6	20	0
PSMA7	6	20	0
ZGPAT	6	20	0
PRPF6	6	20	0
OPRL1	6	20	0
MAP3K7CL	6	21	0
BACH1	6	21	0
KRTAP19-1	6	21	0
KRTAP22-2	6	21	0
KRTAP20-2	6	21	0
TIAM1	6	21	0
IL10RB	6	21	1
RUNX1	6	21	0
CHAF1B	6	21	0
KCNJ6	6	21	0
LCA5L	6	21	0
IGSF5	6	21	0
PRDM15	6	21	0
TRPM2	6	21	0
PRMT2	6	21	0
POTEH	6	22	0
CECR2	6	22	0
ATP6V1E1	6	22	0
BID	6	22	0
PEX26	6	22	0
KLHL22	6	22	0
THAP7	6	22	0
ZNF280A	6	22	0
RAB36	6	22	0
UPB1	6	22	0
SNRPD3	6	22	0
CCDC117	6	22	0
EWSR1	6	22	0
AP1B1	6	22	0
RFPL1	6	22	0
RNF215	6	22	0
MTFP1	6	22	0
SEC14L3	6	22	0
TCN2	6	22	1
INPP5J	6	22	0
HMOX1	6	22	0
APOL2	6	22	0
TXN2	6	22	0
CSF2RB	6	22	0
CARD10	6	22	0
LGALS2	6	22	0
CBX7	6	22	0
CACNA1I	6	22	0
RANGAP1	6	22	0
CCDC134	6	22	0
A4GALT	6	22	0
PARVB	6	22	0
UPK3A	6	22	0
PPARA	6	22	0
TTC38	6	22	0
ALG12	6	22	0
FAM9A	6	X	0
SHROOM2	6	X	0
WWC3	6	X	0
MID1	6	X	0
TMSB4X	6	X	0
FAM9C	6	X	0
TRAPPC2	6	X	0
PIGA	6	X	0
PIR	6	X	0
BEND2	6	X	0
PHKA2	6	X	0
MAP3K15	6	X	0
MBTPS2	6	X	0
MAGEB4	6	X	0
MAGEB1	6	X	0
TMEM47	6	X	0
CHST7	6	X	0
RGN	6	X	0
GATA1	6	X	0
PCSK1N	6	X	0
PRICKLE3	6	X	0
SYP	6	X	0
SSX7	6	X	0
WNK3	6	X	0
ZC4H2	6	X	0
EDA2R	6	X	0
FAM155B	6	X	0
EDA	6	X	0
PDZD11	6	X	0
DLG3	6	X	0
SLC7A3	6	X	0
DMRTC1	6	X	0
COX7B	6	X	0
TAF9B	6	X	0
TBX22	6	X	1
HDX	6	X	0
PABPC5	6	X	0
SRPX2	6	X	0
TIMM8A	6	X	1
HNRNPH2	6	X	0
BEX1	6	X	0
TCEAL1	6	X	0
RAB9B	6	X	0
VSIG1	6	X	0
COL4A5	6	X	1
CHRDL1	6	X	0
KLHL13	6	X	0
DOCK11	6	X	0
LONRF3	6	X	0
UPF3B	6	X	0
NDUFA1	6	X	0
C1GALT1C1	6	X	0
XIAP	6	X	0
APLN	6	X	0
UTP14A	6	X	0
IGSF1	6	X	0
USP26	6	X	0
GPC4	6	X	0
MOSPD1	6	X	0
UBE2NL	6	X	0
SPANXN1	6	X	0
AFF2	6	X	0
MAGEA9	6	X	0
GABRA3	6	X	0
PNMA5	6	X	0
HAUS7	6	X	0
FAM58A	6	X	0
PLXNB3	6	X	0
HCFC1	6	X	1
OPN1MW	6	X	1
IKBKG	6	X	0
TBL1Y	6	Y	0
NLGN4Y	6	Y	0
RBMY1B	6	Y	0
RBMY1E	6	Y	0
RBMY1F	6	Y	0
SAMD11	7	1	0
HES4	7	1	0
ATAD3C	7	1	0
MMP23B	7	1	0
TTC34	7	1	0
CEP104	7	1	0
C1orf174	7	1	0
AJAP1	7	1	0
KCNAB2	7	1	0
GPR153	7	1	0
ACOT7	7	1	0
NOL9	7	1	0
ENO1	7	1	0
RBP7	7	1	0
CASZ1	7	1	0
C1orf127	7	1	0
EXOSC10	7	1	0
DHRS3	7	1	0
AADACL4	7	1	0
PRAMEF11	7	1	0
HNRNPCL1	7	1	0
CELA2B	7	1	0
DNAJC16	7	1	0
DDI2	7	1	0
EPHA2	7	1	0
MFAP2	7	1	0
ECE1	7	1	0
WNT4	7	1	0
LUZP1	7	1	0
FUCA1	7	1	0
PNRC2	7	1	0
RCAN3	7	1	0
SRRM1	7	1	0
TMEM50A	7	1	0
SEPN1	7	1	0
EXTL1	7	1	0
HMGN2	7	1	0
RPS6KA1	7	1	0
SFN	7	1	0
GPN2	7	1	0
TRNP1	7	1	0
CD164L2	7	1	0
XKR8	7	1	0
MED18	7	1	0
SPOCD1	7	1	0
CCDC28B	7	1	0
LCK	7	1	0
KIAA1522	7	1	0
CSMD2	7	1	0
CLSPN	7	1	0
TEKT2	7	1	0
GRIK3	7	1	0
POU3F1	7	1	0
KCNQ4	7	1	0
PPIH	7	1	0
ZNF691	7	1	0
SLC2A1	7	1	1
KDM4A	7	1	0
B4GALT2	7	1	0
ERI3	7	1	0
BEST4	7	1	0
MMACHC	7	1	0
RAD54L	7	1	0
CYP4Z1	7	1	0
SLC5A9	7	1	0
BEND5	7	1	0
HOOK1	7	1	0
ATG4C	7	1	0
RAVER2	7	1	0
LEPR	7	1	0
INSL5	7	1	0
GADD45A	7	1	0
WLS	7	1	0
PTGER3	7	1	0
FPGT-TNNI3K	7	1	0
ASB17	7	1	0
LPAR3	7	1	0
WDR63	7	1	0
CLCA1	7	1	0
LMO4	7	1	0
LRRC8B	7	1	0
DBT	7	1	1
RTCA	7	1	0
EXTL2	7	1	0
AMY1A	7	1	0
HENMT1	7	1	0
FNDC7	7	1	0
AKNAD1	7	1	0
TAF13	7	1	0
TMEM167B	7	1	0
C1orf194	7	1	0
RBM15	7	1	0
KCNA10	7	1	0
CEPT1	7	1	0
CHIA	7	1	0
C1orf162	7	1	0
RAP1A	7	1	0
TSPAN2	7	1	0
VTCN1	7	1	0
FAM72D	7	1	0
NBPF10	7	1	0
HFE2	7	1	0
RNF115	7	1	0
NBPF11	7	1	0
BOLA1	7	1	0
SV2A	7	1	0
C1orf54	7	1	0
CTSK	7	1	0
LCE4A	7	1	0
KPRP	7	1	0
LCE1B	7	1	0
PGLYRP4	7	1	0
DENND4B	7	1	0
RPS27	7	1	0
HAX1	7	1	0
IL6R	7	1	0
CHRNB2	7	1	0
MTX1	7	1	0
GON4L	7	1	0
KIAA0907	7	1	0
UBQLN4	7	1	0
LAMTOR2	7	1	1
RAB25	7	1	0
TTC24	7	1	0
NES	7	1	0
HDGF	7	1	0
OR10X1	7	1	0
AIM2	7	1	0
CADM3	7	1	0
SLAMF8	7	1	0
VANGL2	7	1	0
CD84	7	1	0
TSTD1	7	1	0
FCER1G	7	1	0
FCGR2B	7	1	0
RXRG	7	1	0
GPA33	7	1	0
DUSP27	7	1	0
TIPRL	7	1	0
XCL2	7	1	0
MYOC	7	1	1
C1orf105	7	1	0
FASLG	7	1	1
DARS2	7	1	0
QSOX1	7	1	0
HMCN1	7	1	0
RGS2	7	1	0
F13B	7	1	0
CRB1	7	1	0
LAD1	7	1	0
NAV1	7	1	0
UBE2T	7	1	0
TMEM183A	7	1	0
ADORA1	7	1	0
MYBPH	7	1	0
TMEM81	7	1	0
DSTYK	7	1	0
SYT14	7	1	0
NEK2	7	1	0
ANGEL2	7	1	0
RPS6KC1	7	1	0
CENPF	7	1	0
KCTD3	7	1	0
SPATA17	7	1	0
LYPLAL1	7	1	0
DUSP10	7	1	0
AIDA	7	1	0
FAM177B	7	1	0
TP53BP2	7	1	0
NVL	7	1	0
ENAH	7	1	0
LIN9	7	1	0
ARF1	7	1	0
URB2	7	1	0
PGBD5	7	1	0
ARV1	7	1	0
SIPA1L2	7	1	0
COA6	7	1	0
FH	7	1	0
CHML	7	1	0
MAP1LC3C	7	1	0
ADSS	7	1	0
C1orf101	7	1	0
COX20	7	1	0
ZNF670	7	1	0
GCSAML	7	1	0
OR2T33	7	1	0
OR2T29	7	1	0
OR2T34	7	1	0
ADAM17	7	2	0
ATP6V1C2	7	2	0
KCNF1	7	2	0
SDC1	7	2	0
UBXN2A	7	2	0
C2orf44	7	2	0
TP53I3	7	2	0
FAM228A	7	2	0
ITSN2	7	2	0
DNMT3A	7	2	0
DTNB	7	2	0
DRC1	7	2	0
DPYSL5	7	2	0
TMEM214	7	2	0
BRE	7	2	0
PLB1	7	2	0
DPY30	7	2	0
NLRC4	7	2	0
YIPF4	7	2	0
VIT	7	2	0
HEATR5B	7	2	0
GPATCH11	7	2	0
GALM	7	2	0
C2orf91	7	2	0
COX7A2L	7	2	0
THADA	7	2	0
ACYP2	7	2	0
REL	7	2	0
PEX13	7	2	0
XPO1	7	2	0
MDH1	7	2	0
VPS54	7	2	0
CEP68	7	2	0
ETAA1	7	2	0
ADD2	7	2	0
CYP26B1	7	2	0
SPR	7	2	1
ALMS1	7	2	0
NAT8	7	2	0
TPRKB	7	2	0
SLC4A5	7	2	0
DCTN1	7	2	0
AUP1	7	2	0
LRRTM4	7	2	0
REG3G	7	2	0
C2orf68	7	2	0
ATOH8	7	2	0
CD8A	7	2	0
RPIA	7	2	0
FAHD2A	7	2	0
ASTL	7	2	0
TMEM127	7	2	0
CNNM4	7	2	0
SEMA4C	7	2	0
COX5B	7	2	0
VWA3B	7	2	0
PDCL3	7	2	0
RNF149	7	2	0
IL1RL2	7	2	0
LIMS1	7	2	0
NPHP1	7	2	0
TTL	7	2	0
SLC20A1	7	2	0
IL1B	7	2	0
RABL2A	7	2	0
DPP10	7	2	0
PTPN4	7	2	0
TMEM185B	7	2	0
CYP27C1	7	2	0
PROC	7	2	1
SFT2D3	7	2	0
SAP130	7	2	0
MZT2B	7	2	0
TUBA3E	7	2	0
PTPN18	7	2	0
POTEJ	7	2	0
LCT	7	2	0
ORC4	7	2	0
UPP2	7	2	0
CCDC148	7	2	0
LY75	7	2	0
FAP	7	2	0
SPC25	7	2	0
WIPF1	7	2	0
HOXD8	7	2	0
HOXD1	7	2	0
PDE11A	7	2	0
ZNF385B	7	2	0
UBE2E3	7	2	0
GULP1	7	2	0
DIRC1	7	2	0
OSGEPL1	7	2	0
ORMDL1	7	2	0
GLS	7	2	0
SDPR	7	2	0
PGAP1	7	2	0
RFTN2	7	2	0
MARS2	7	2	0
SATB2	7	2	0
FAM126B	7	2	0
CDK15	7	2	0
BMPR2	7	2	0
FZD5	7	2	0
PTH2R	7	2	0
KANSL1L	7	2	0
RUFY4	7	2	0
GPBAR1	7	2	0
RQCD1	7	2	0
PLCD4	7	2	0
ZNF142	7	2	0
STK36	7	2	0
TUBA4A	7	2	0
PTPRN	7	2	0
TMEM198	7	2	0
SCG2	7	2	0
MFF	7	2	0
TM4SF20	7	2	0
PTMA	7	2	0
CHRND	7	2	0
NGEF	7	2	0
SPP2	7	2	0
ARL4C	7	2	0
UBE2F	7	2	0
PER2	7	2	0
PRR21	7	2	0
OTOS	7	2	0
CAPN10	7	2	0
GPR35	7	2	0
AQP12A	7	2	0
CPNE9	7	3	0
TTLL3	7	3	0
CRELD1	7	3	0
EMC3	7	3	0
EFHB	7	3	0
TOP2B	7	3	0
CMC1	7	3	0
ZNF860	7	3	0
GPD1L	7	3	0
CMTM7	7	3	0
CCR4	7	3	0
DCLK3	7	3	0
PLCD1	7	3	0
TTC21A	7	3	0
TRAK1	7	3	0
NKTR	7	3	0
ABHD5	7	3	0
LARS2	7	3	0
XCR1	7	3	0
CCR1	7	3	0
TDGF1	7	3	0
SMARCC1	7	3	0
TMA7	7	3	0
ATRIP	7	3	0
COL7A1	7	3	1
CELSR3	7	3	0
C3orf84	7	3	0
CCDC36	7	3	0
C3orf62	7	3	0
MST1R	7	3	0
SEMA3F	7	3	0
IQCF2	7	3	0
RRP9	7	3	0
ABHD14A	7	3	0
GLYCTK	7	3	0
PBRM1	7	3	0
SPCS1	7	3	0
CHDH	7	3	0
SPATA12	7	3	0
RPP14	7	3	0
FAM3D	7	3	0
KBTBD8	7	3	0
RYBP	7	3	0
PROS1	7	3	1
DHFRL1	7	3	0
OR5K1	7	3	0
OR5K2	7	3	0
CMSS1	7	3	0
TMEM45A	7	3	0
ZBTB11	7	3	0
RPL24	7	3	0
NXPE3	7	3	0
RETNLB	7	3	0
PVRL3	7	3	0
ATG3	7	3	0
C3orf17	7	3	0
GAP43	7	3	0
C3orf30	7	3	0
POGLUT1	7	3	0
ADPRH	7	3	0
STXBP5L	7	3	0
POLQ	7	3	0
GOLGB1	7	3	0
IQCB1	7	3	0
ILDR1	7	3	0
FAM162A	7	3	0
MUC13	7	3	0
CHCHD6	7	3	0
TPRA1	7	3	0
RAB7A	7	3	0
HMCES	7	3	0
H1FX	7	3	0
BFSP2	7	3	0
ANAPC13	7	3	0
NMNAT3	7	3	0
SLC25A36	7	3	0
ATP1B3	7	3	0
TRPC1	7	3	0
ZIC4	7	3	0
ANKUB1	7	3	0
C3orf79	7	3	0
DHX36	7	3	0
GPR149	7	3	0
GMPS	7	3	0
RSRC1	7	3	0
IQCJ	7	3	0
IQCJ-SCHIP1	7	3	0
C3orf80	7	3	0
SI	7	3	0
GOLIM4	7	3	0
ACTRT3	7	3	0
SPATA16	7	3	0
ACTL6A	7	3	0
ATP11B	7	3	0
YEATS2	7	3	0
HTR3C	7	3	0
VWA5B2	7	3	0
ECE2	7	3	0
FAM131A	7	3	0
EPHB3	7	3	0
TRA2B	7	3	0
IL1RAP	7	3	0
TMEM44	7	3	0
FAM43A	7	3	0
TCTEX1D2	7	3	0
SENP5	7	3	0
BDH1	7	3	0
RNF212	7	4	0
FAM53A	7	4	0
DOK7	7	4	0
ADRA2C	7	4	0
STX18	7	4	0
WFS1	7	4	1
ABLIM2	7	4	0
CPEB2	7	4	0
FGFBP2	7	4	0
FAM114A1	7	4	0
ATP8A1	7	4	0
YIPF7	7	4	0
GNPDA2	7	4	0
COX7B2	7	4	0
LRRC66	7	4	0
USP46	7	4	0
LNX1	7	4	0
TECRL	7	4	0
UGT2B28	7	4	0
PROL1	7	4	0
AMTN	7	4	0
ENAM	7	4	0
ADAMTS3	7	4	0
BTC	7	4	0
C4orf26	7	4	0
G3BP2	7	4	0
CNOT6L	7	4	0
BMP3	7	4	0
PRKG2	7	4	0
TMEM150C	7	4	0
PLAC8	7	4	0
PTPN13	7	4	0
AFF1	7	4	0
HERC6	7	4	0
GSTCD	7	4	0
DKK2	7	4	0
ETNPPL	7	4	0
CASP6	7	4	0
NDST4	7	4	0
TRAM1L1	7	4	0
NAA15	7	4	0
GYPB	7	4	0
MMAA	7	4	0
FBXW7	7	4	0
SFRP2	7	4	0
DCHS2	7	4	0
FGG	7	4	1
GUCY1A3	7	4	0
GUCY1B3	7	4	0
ASIC5	7	4	0
TDO2	7	4	0
NAF1	7	4	0
DDX60L	7	4	0
AADAT	7	4	0
CEP44	7	4	0
GLRA3	7	4	0
ASB5	7	4	0
LINC01098	7	4	0
ENPP6	7	4	0
SORBS2	7	4	0
TLR3	7	4	0
F11	7	4	1
TPPP	7	5	0
IRX4	7	5	0
FASTKD3	7	5	0
DAP	7	5	0
ZFR	7	5	0
TARS	7	5	0
RXFP3	7	5	0
DNAJC21	7	5	0
UGT3A1	7	5	0
NIPBL	7	5	1
MROH2B	7	5	0
FBXO4	7	5	0
SKIV2L2	7	5	0
DDX4	7	5	0
ELOVL7	7	5	0
RAD17	7	5	0
MRPS27	7	5	0
TMEM171	7	5	0
IQGAP2	7	5	0
S100Z	7	5	0
SCAMP1	7	5	0
LHFPL2	7	5	0
RPS23	7	5	0
ATP6AP1L	7	5	0
NR2F1	7	5	0
CAST	7	5	0
PAM	7	5	0
SEMA6A	7	5	0
SKP1	7	5	0
CDKN2AIPNL	7	5	0
C5orf66	7	5	0
SIL1	7	5	0
TMEM173	7	5	0
SLC35A4	7	5	0
DND1	7	5	0
PCDHA11	7	5	0
PCDHB5	7	5	0
PCDHGB1	7	5	0
GNPDA1	7	5	0
SPRY4	7	5	0
NR3C1	7	5	0
TCERG1	7	5	0
DPYSL3	7	5	0
JAKMIP2	7	5	0
SPINK5	7	5	0
SPINK14	7	5	0
CSF1R	7	5	0
DCTN4	7	5	0
ZNF300	7	5	0
GPX3	7	5	0
CCDC69	7	5	0
SLC36A3	7	5	0
LARP1	7	5	0
CCNJL	7	5	0
C1QTNF2	7	5	0
WWC1	7	5	0
DOCK2	7	5	0
KCNIP1	7	5	0
STK10	7	5	0
NEURL1B	7	5	0
CPLX2	7	5	0
NOP16	7	5	0
HK3	7	5	0
GRK6	7	5	0
N4BP3	7	5	0
CBY3	7	5	0
C5orf45	7	5	0
IRF4	7	6	0
FAM217A	7	6	0
RPP40	7	6	0
FARS2	7	6	0
DSP	7	6	0
CD83	7	6	0
JARID2	7	6	0
KDM1B	7	6	0
E2F3	7	6	0
KAAG1	7	6	0
C6orf229	7	6	0
SLC17A2	7	6	0
HIST1H1E	7	6	0
HIST1H4F	7	6	0
BTN2A2	7	6	0
HIST1H1B	7	6	0
OR2B2	7	6	0
OR2J3	7	6	0
OR12D2	7	6	0
MAS1L	7	6	0
TRIM10	7	6	0
ATAT1	7	6	0
C6orf136	7	6	0
SFTA2	7	6	0
DPCR1	7	6	0
NCR3	7	6	0
PRRC2A	7	6	0
LY6G5B	7	6	0
C6orf25	7	6	0
EHMT2	7	6	0
DXO	7	6	0
STK19	7	6	0
PSMB8	7	6	0
HLA-DPA1	7	6	0
HLA-DPB1	7	6	0
SYNGAP1	7	6	0
ITPR3	7	6	0
MLN	7	6	0
HMGA1	7	6	0
TCP11	7	6	0
ZNF76	7	6	0
OARD1	7	6	0
TREML1	7	6	0
TFEB	7	6	0
BYSL	7	6	0
TRERF1	7	6	0
MRPL2	7	6	0
DNPH1	7	6	0
ABCC10	7	6	0
CAPN11	7	6	0
NFKBIE	7	6	0
MEP1A	7	6	0
MUT	7	6	0
PGK2	7	6	0
PKHD1	7	6	0
GSTA3	7	6	0
FAM83B	7	6	0
COL21A1	7	6	0
FAM135A	7	6	0
KHDC1L	7	6	0
MTO1	7	6	0
SLC17A5	7	6	0
IRAK1BP1	7	6	0
IBTK	7	6	0
UBE3D	7	6	0
RWDD2A	7	6	0
ME1	7	6	0
PM20D2	7	6	0
LYRM2	7	6	0
FUT9	7	6	0
SCML4	7	6	0
SESN1	7	6	0
GPR6	7	6	0
SLC22A16	7	6	0
TUBE1	7	6	0
FAM162B	7	6	0
GPRC6A	7	6	0
