gene_name	chr	tss	tse	gene_type	pLI	familyMemberCount	ncRVIS	ncGERP	RVIS_percentile	slr_dnds	GDI	gene_age
DNAJC15	13	43597361	43683306	protein_coding	2.01957878583346E-06	1	0.4094263691	-0.465422515	65.5579146025	0.4747	822.54052	1
CLDN12	7	90032647	90045268	protein_coding	0.0905452792	0	-0.108090914	0.769667518	51.4036329323	0.0462	12.63249	0
CLCA4	1	87012758	87046432	protein_coding	7.61948581736851E-09	2	-0.171500043	-0.216483931	13.711960368	0.3634	680.37144	0
CHRM5	15	34261088	34357287	protein_coding	0.0140631032	5	0.4723625502	0.626505661	75.5071950932	0.1865	267.67625	0
PTGIS	20	48120410	48184707	protein_coding	1.38390827477066E-05	4	0.072508475	-0.259805497	29.4880868129	0.1189	184.44683	0
TBXA2R	19	3594503	3606831	protein_coding	0.1014357856	5	-0.1086055735	-0.017506499	50.0117952347	0.04522	164.53131	0
TACR3	4	104510624	104640973	protein_coding	8.27147618963584E-06	50	1.2073376652	-0.410836423	30.5555555556	0.175	139.73693	0
PTGIR	19	47123724	47128354	protein_coding	0.0010600191	6	-0.0407848169	-0.700025911	50.0117952347	0.08518	374.53887	0
KCNA10	1	111059838	111061797	protein_coding	0.0025878536	22	-0.1763891771	-0.795177608	29.5411653692	0.1106	806.83881	0
GREB1L	18	18822202	19102791	protein_coding	0.0475577315	0	-0.4028816024	3.526953283	88.8004246285	0.124	315.39267	0
LAMA3	18	21452983	21535029	protein_coding	7.47191859216353E-18	0	0.0689523148	0.065117514	1.6336400094	0.2585	2266.53598	0
PSMA4	15	78832746	78841563	protein_coding	0.8623523831	8	0.678454526	-0.239285859	46.2019344185	0.003018	6.98921	0
TMEM131	2	98372800	98612354	protein_coding	0.9999967363	0	-0.1086055735	2.28412927	7.6256192498	0.1586	2067.68724	0
ZFYVE26	14	68213236	68283306	protein_coding	3.7455975855353E-09	0	-0.2709148917	0.488337171	33.5928284973	0.268	2850.19714	0
LEPROTL1	8	29952921	29965587	protein_coding	0.6101236048	0	0.1037638816	0.050162228	79.0398678934	0.2355	166.70851	0
CTDNEP1	17	7146905	7154995	protein_coding	0.9638333895	2	-0.815422672	1.96163107	56.6407171503	0	1069.36857	0
MSH5-SAPCD1	6	31707724	31732624	protein_coding	0.0475577315	6	-0.1086055735	-0.017506499	50.0117952347	0.1443	198.58178	0
PRSS3	9	33795558	33799229	protein_coding	2.97270411476927E-10	56	-0.2138638267	-0.851673064	43.2944090587	0.2581	1149.53078	8
SPATS2	12	49760687	49921207	protein_coding	0.9806552141	1	-0.3136078199	1.095027506	34.7074781788	0.42	290.02044	0
MCCC1	3	182733005	182817031	protein_coding	6.17941138260854E-05	1	-0.3305133986	-1.207955285	10.8457183298	0.1965	4416.0126	0
BAHD1	15	40733349	40760441	protein_coding	0.9846482801	0	0.1999510309	1.915463854	9.7192734135	0.1376	580.11257	0
POLR2F	22	38349669	38365322	protein_coding	0.5778841896	0	-0.0959588945	0.616524441	51.0379806558	0.005731	433.09933	0
SIN3B	19	16974084	16991164	protein_coding	0.9962177341	1	0.1971409624	-0.821925819	4.505779665	0.01469	113.01186	0
ZNF823	19	11832079	11849824	protein_coding	0.0001862093	229	0.3956832584	-0.49564709	61.9072894551	0.3421	42.06567	8
CLDN22	4	184239219	184241927	protein_coding	0.0027793737	16	-0.8662831306	0.424533186	73.112762444	0.5163	87.27496	0
ANKRD20A3	9	67926794	67970293	protein_coding	0.0475577315	3	-1.1702446382	-0.180569138	50.0117952347	0.7837	1.01398	10
CD52	1	26644410	26647014	protein_coding	0.5249379027	0	0.0998934207	-0.449249432	85.9164897381	0.6186	242.51257	5
GTDC1	2	144703580	144969146	protein_coding	8.96563666443952E-11	0	-0.7879531682	3.089052156	40.5638122199	0.3275	263.31779	0
ATP5C1	10	7830092	7849762	protein_coding	0.3369758873	0	-0.0241246319	0.774975813	31.457891012	0.1005	19.26228	0
ATP2A3	17	3827162	3867758	protein_coding	0.0250920213	14	-0.1086055735	0.746155676	3.7390894079	0.06788	775.92328	0
ATF1	12	51157788	51214943	protein_coding	0.5885896605	2	-0.3341766615	1.958731365	70.0577966502	0.1833	91.37091	0
ASCL2	11	2289727	2292182	protein_coding	0.3948213608	1	-0.1086055735	-0.017506499	50.0117952347	0.09172	21.92423	5
PHOX2A	11	71950120	71955220	protein_coding	0.6386580892	0	-0.1086055735	-0.017506499	50.0117952347	0.02692	127.89938	0
RND3	2	151324709	151344209	protein_coding	0.9270254516	32	0.5816762861	2.578486845	36.8601085162	0.003237	13.34323	0
MAMLD1	X	149613719	149682448	protein_coding	0.9528676127	0	-0.1086055735	2.557064271	50.0117952347	0.2778	250.34255	0
MAGEC1	X	140991641	140997187	protein_coding	0.0475577315	0	0.0832814751	-0.175304803	99.870252418	0.6611	4106.66315	8
APLP1	19	36359400	36370699	protein_coding	0.3307877452	0	-0.1086055735	1.031258629	15.3632932295	0.0963	122.57773	0
SDCCAG3	9	139296373	139305054	protein_coding	0.000026995	0	-0.1086055735	-1.053424113	78.7980655815	0.1864	1803.84196	1
SMPX	X	21724089	21776278	protein_coding	0.5798145777	0	-0.632812116	2.553744275	54.6296296296	0.08146	2.75229	0
SLC7A11	4	139085247	139163503	protein_coding	0.0030334163	9	-1.7567379215	0.062540622	68.3828733192	0.1633	139.1896	0
BRE	2	28113481	28561767	protein_coding	0.5287012714	0	-0.1086055735	1.146743563	74.3748525596	0.03962	18.0279	0
NR2F6	19	17342693	17356151	protein_coding	0.1341995799	23	-0.1086055735	-0.017506499	50.0117952347	0.009666	106.06539	0
SCLT1	4	129960347	130014762	protein_coding	1.70494680464003E-09	0	-0.8461276511	0.869288444	48.8440669969	0.519	315.8929	0
COL11A1	1	103342022	103574052	protein_coding	0.9999483953	12	-0.4023180518	2.590384907	28.6447275301	0.06979	7076.86232	0
CYP7A1	8	59402736	59412720	protein_coding	0.012764598	5	-0.1215175013	0.336702744	60.474168436	0.206	166.85402	0
CYP3A5	7	99268844	99277649	protein_coding	1.59492623181111E-09	50	0.2021487916	-0.818036543	40.3573956122	0.4413	283.75653	0
CYP2J2	1	60358979	60392423	protein_coding	1.70336515084975E-11	40	0.3203277643	-1.351496588	15.8645907054	0.3134	85.87178	0
CYP2F1	19	41620352	41634281	protein_coding	0.0001038784	36	1.1329600911	-1.174326667	90.7702288276	0.1651	5472.61938	11
MSTN	2	190920425	190927455	protein_coding	0.7716066969	12	0.5791996252	2.846000768	84.5541401274	0.09765	913.77022	0
EWSR1	22	29663997	29686672	protein_coding	0.9963584273	0	-0.4982319724	2.604440312	12.8803963199	0.05464	40.05548	0
TOPORS	9	32540541	32552626	protein_coding	0.9466383776	0	-0.4252048504	1.36848209	55.8091531021	0.1633	274.14851	0
RPL8	8	146015153	146017729	protein_coding	0.9179954335	0	-0.4249300654	-0.923169591	38.5763151687	0	51.82189	0
PDE5A	4	120415549	120548442	protein_coding	0.0012386575	5	-0.7999466641	0.138413134	91.3422977117	0.04696	426.62286	0
DDX19B	16	70333061	70367735	protein_coding	0.1014963059	20	-0.9135401399	-0.091729509	56.9238027837	0.02825	185.18047	4
SPRR2F	1	153084599	153085991	protein_coding	0.0264438103	0	-0.1869436734	-0.994340904	89.3489030432	1.535	904.7474	4
EIF1AY	Y	22737596	22755040	protein_coding	0.4368915583	1	-0.1086055735	-0.017506499	50.0117952347	0.01339	198.58178	0
NTN1	17	8924858	9147317	protein_coding	0.9646063426	5	-0.4153307786	0.16516711	17.0323189431	0.007446	24.88991	0
HAND1	5	153854531	153857824	protein_coding	0.0636249455	1	-0.5730161848	0.929905846	56.6407171503	0.06512	34.31596	0
CYP7B1	8	65508528	65711348	protein_coding	7.49434856963934E-06	6	-0.3779286284	0.162001639	28.9337107808	0.6625	232.01121	1
SYMPK	19	46318699	46366548	protein_coding	0.99148329	0	-0.3846397911	0.237933339	3.6860108516	0.0176	136.97651	0
DDX23	12	49223538	49245957	protein_coding	0.9984021695	0	0.1468287312	1.002189006	8.7520641661	0.01061	16.04533	0
HIST1H2AM	6	27860476	27860963	protein_coding	0.0475577315	23	-0.2251351457	-2.562907353	33.9702760085	0	6.36805	6
BSCL2	11	62457733	62473787	protein_coding	0.025215111	0	-0.9025677414	0.240935218	40.3573956122	0.1024	114.98915	0
CCR2	3	46395234	46400868	protein_coding	0.0091711201	107	-0.0355041594	-0.284872182	46.9155461194	0.3022	877.8773	0
CLDN3	7	73183326	73184600	protein_coding	0.663379173	16	-0.7987927083	-0.018897898	76.8105685303	0.03963	40.15919	0
ZGLP1	19	10415478	10420233	protein_coding	0.4069098725	0	-0.7241819912	-0.442956917	65.5579146025	0.358	80.87357	0
RARA	17	38498270	38513895	protein_coding	0.909333389	0	-0.5948145812	1.893255706	23.2543052607	0.008477	30.08447	0
C20orf173	20	34114798	34117481	protein_coding	0.0475577315	0	-0.0170461682	-0.073786782	88.5586223166	0.6485	383.42336	5
CNOT4	7	135071821	135194875	protein_coding	0.9919167955	0	-0.8904828048	3.261965591	57.3130455296	0.04134	2482.62773	0
PNPLA5	22	44275557	44287893	protein_coding	4.4774558402815E-06	2	-0.3528375285	-1.309643743	82.254069356	0.2424	1541.98025	3
FAM53A	4	1641607	1685718	protein_coding	0.0001788172	2	1.151206319	-0.017506499	50.0117952347	0.3659	1340.12163	0
SYTL4	X	99929488	99986522	protein_coding	0.0681857967	1	-0.5069850265	0.553778051	70.4352441614	0.1829	75.75389	0
TNPO3	7	128594233	128695227	protein_coding	0.0098158954	1	-0.2646846413	2.461617427	5.9447983015	0.01003	39.14188	0
PYGL	14	51371934	51411248	protein_coding	1.28844242125505E-08	2	0.8322503596	-0.877928692	67.4982307148	0.07654	1159.70276	0
DHFR	5	79922044	79950800	protein_coding	0.2382283969	1	-0.7169825965	-0.305413317	64.1129983487	0.5254	10.61889	0
LIMS2	2	128395995	128405828	protein_coding	6.63812009007886E-06	0	-0.0801284907	-1.312343293	12.3319179052	0.03522	54.15487	2
AADAT	4	170981372	171011183	protein_coding	0.1761815349	0	-0.1086055735	-0.374683905	44.892663364	0.2741	7.64128	0
EME2	16	1823228	1826239	protein_coding	6.13547020895894E-11	1	-0.1086055735	-1.21262069	50.0117952347	0.2373	277.72803	0
LCE3C	1	152573137	152573562	protein_coding	0.4933073269	0	-0.1086055735	-0.017506499	50.0117952347	0.482	171.36922	7
LCE3B	1	152586286	152586574	protein_coding	0.0375442442	1	-0.1086055735	-0.017506499	50.0117952347	0.364	41.53382	4
ACO2	22	41865128	41924993	protein_coding	0.2747633133	2	-0.6174119839	-0.052130404	8.47487615	0.04966	57.4073	0
GSTT2	22	24322218	24326106	protein_coding	0.2167705548	2	-0.1086055735	-0.617623927	50.0117952347	0.3304	1784.90752	4
GNAI2	3	50284325	50296786	protein_coding	0.8237807411	1	-0.9650063239	1.90497095	30.3727294173	0.008122	19.39378	0
ARHGAP19	10	98981929	99030447	protein_coding	2.57317353019813E-06	0	0.1901380214	0.043430889	74.4928049068	0.1006	198.58178	0
GAN	16	81348570	81413803	protein_coding	0.0189898496	44	2.6453920429	0.423787003	18.13517339	0.02109	50.51575	0
PAX5	9	36833271	37034476	protein_coding	0.9781081679	2	-0.1980322358	0.783003318	53.7272941732	0.01394	148.49912	0
ELOVL5	6	53158887	53213977	protein_coding	0.8971972273	1	-0.3570838297	2.357108228	59.7605567351	0.07989	25.28024	0
MOG	6	29624757	29640149	protein_coding	0.0475577315	7	0.1221818696	0.261890875	88.6234961076	0.1843	1003.46673	3
CLYBL	13	100258917	100545018	protein_coding	3.00136887783997E-05	0	-0.0868538527	0.919697761	87.0606275065	0.1705	1528.33408	0
DLK2	6	43418089	43423362	protein_coding	0.6411082224	1	-0.5800207276	0.273111248	42.0559094126	0.1535	195.83844	0
EMC10	19	50979733	50986783	protein_coding	7.86300112418032E-08	0	-0.0618221294	-1.050326773	35.9872611465	0.1443	176.91631	0
CAGE1	6	7329329	7389942	protein_coding	0.0475577315	0	-0.4988770628	-1.081898861	91.0179287568	0.8453	1077.8617	3
UGT1A6	2	234601511	234681951	protein_coding	0.000780613	20	0.1676406051	-1.147621448	26.8518518519	0.4301	2258.74816	0
ANKRD13D	11	67056815	67069955	protein_coding	0.9754908277	3	-0.1086055735	0.218982991	8.799245105	0.07574	40.07568	0
SPACA5	X	47863733	47869126	protein_coding	0.0475577315	8	-0.2336104807	-0.001471924	50.0117952347	0.2511	198.58178	3
SFTA2	6	30899126	30899952	protein_coding	0.5844716815	5	0.9869430609	-0.630887065	67.7164425572	0.8883	291.04933	3
MUSTN1	3	52867130	52869235	protein_coding	0.0111828344	0	0.1198155473	0.127330808	74.9528190611	0.1443	29.55297	0
SLC24A5	15	48413168	48434589	protein_coding	1.91048294698848E-05	0	-0.3628710222	1.286142375	15.2040575607	0.2149	72.08687	0
FAM151B	5	79783799	79838382	protein_coding	5.02475061415092E-06	0	-0.7797223356	-0.269403595	56.9238027837	0.1977	64.73791	0
GMPPA	2	220363616	220371718	protein_coding	1.20312698743857E-06	1	-0.0966902475	-0.024884596	33.3392309507	0.04378	53.14173	0
NFIC	19	3366564	3469215	protein_coding	0.7814088251	3	-0.1086055735	0.727499531	15.8645907054	0.06981	245.76412	0
SPINK6	5	147582356	147594700	protein_coding	0.0016243505	0	0.5034910576	1.089826255	80.4552960604	0.5995	17.2966	2
LST1	6	31554976	31556686	protein_coding	0.0149774554	7	0.2892207519	-0.470928825	54.6296296296	1.456	345.6627	3
LYPD2	8	143831627	143833952	protein_coding	0.0581523035	1	-0.3837715324	-1.441142013	58.5279547063	0.1784	297.55923	2
MICAL2	11	12132122	12229916	protein_coding	0.1951544586	1	-0.1086055735	1.390116968	81.2278839349	0.1342	597.9475	0
RNF128	X	105969893	106040246	protein_coding	0.7160767999	6	-0.6176031686	2.244655493	58.7402689314	0.09075	28.42924	0
RNF126	19	647525	663233	protein_coding	0.7308274176	1	-0.1086055735	-0.017506499	50.0117952347	0.06982	439.52593	0
KRIT1	7	91828282	91875212	protein_coding	0.0412342452	0	-0.4736601246	0.588402773	10.7985373909	0.04358	57.40188	0
PHLPP1	18	60382671	60647676	protein_coding	0.8060015974	1	0.1225341708	1.972046185	50.0117952347	0.05712	564.11137	0
CLEC4A	12	8276227	8291203	protein_coding	3.66423915007774E-06	4	0.8634389169	-0.948467159	85.5272469922	0.7248	71.33982	5
LBR	1	225589203	225615815	protein_coding	0.9929449846	1	-0.491760231	0.688189742	14.7145553197	0.2351	157.9434	0
BTN3A1	6	26402464	26415444	protein_coding	0.0475577315	7	1.6279129187	-0.353957128	80.8799245105	0.4467	647.15095	4
VIP	6	153071931	153080902	protein_coding	0.0290595798	0	-0.1266117013	1.385740547	44.5388063222	0.3179	17.63265	0
HSPA12B	20	3713316	3733758	protein_coding	0.005982184	1	0.0432513027	-0.179022635	50.0117952347	0.03784	622.34303	0
PRUNE2	9	79226291	79307331	protein_coding	2.18146761193249E-09	0	-0.0658302239	0.183454858	99.0268931352	0.4586	10480.06134	0
CBR3	21	37507262	37518860	protein_coding	6.09048557847018E-06	1	0.2703476982	-0.79158167	78.4619013918	0.1473	7916.09802	1
NBAS	2	15307031	15701472	protein_coding	1.10887116160353E-21	0	-0.3282810223	-1.34569927	37.3319179052	0.186	2659.86206	0
SH3GLB1	1	87170252	87213867	protein_coding	0.6563791144	4	-0.1086055735	0.968042606	31.457891012	0.1228	14.24771	0
ZC2HC1A	8	79578281	79631997	protein_coding	0.938448569	0	-1.1533360211	0.391633618	55.449398443	0.1443	78.18262	0
SRRT	7	100472700	100486285	protein_coding	0.9982705531	0	-0.2017763577	-0.097446414	3.0549657938	0.02301	73.53732	0
ZBTB7A	19	4045215	4066816	protein_coding	0.0475577315	1	-0.1086055735	-0.017506499	50.0117952347	0.03118	100.28121	0
DYNC2LI1	2	44001177	44022316	protein_coding	0.0002805826	0	1.0481010208	-0.53513725	95.8716678462	0.1763	1692.77547	0
CALML5	10	5540657	5541533	protein_coding	0.5306099517	17	-0.6480706161	-0.709484412	83.7756546355	0.1715	113.58846	3
ALG1L	3	125648117	125655887	protein_coding	2.47909525348722E-07	0	0.4601535075	-0.0237023585	96.24321774	0.2881	2852.10956	0
ZNF783	7	148959261	148982085	protein_coding	0.0034842081	0	2.5038792325	-0.438488497	50.0117952347	0.1746	540.7175	2
DCXR	17	79993756	79995573	protein_coding	0.0001565031	16	0.0314142097	-1.283298492	56.6407171503	0.09416	118.21228	0
CCDC107	9	35658286	35661500	protein_coding	0.000001004	0	1.1157836094	-0.470448475	65.7584335928	0.6657	751.4715	4
STAB2	12	103981068	104160502	protein_coding	5.06352305814933E-26	1	-0.1092862934	-0.372102188	0.7195093182	0.2938	3962.9588	0
CAB39	2	231578262	231685790	protein_coding	0.2018367437	1	0.4531954624	1.518770965	49.7581976881	0.01299	29.39386	0
FAM205A	9	34723049	34729535	protein_coding	0.0475577315	0	0.3921073698	0.053275594	98.8676574664	0.1443	10907.68954	0
TRAF3IP1	2	239229184	239309541	protein_coding	0.0003870863	0	-0.1607646013	-0.74997822	90.1745694739	0.2758	2279.71515	0
FAM193B	5	176946789	176981548	protein_coding	0.883774126	0	-0.1086055735	1.81539838	64.8207124322	0.2725	220.7484	0
TK2	16	66541905	66583728	protein_coding	0.0022560247	2	-1.0700574512	-0.563215992	35.4210898797	0.2566	1057.53672	2
BRCA2	13	32889616	32973809	protein_coding	1.50437995443771E-10	0	-0.1016530456	-0.752775468	99.5871667846	0.5332	775.59808	0
CLPS	6	35762758	35765121	protein_coding	0.0520319998	0	0.7682448447	-0.134865721	79.0398678934	0.1569	232.33467	2
CDR2	16	22357256	22385938	protein_coding	2.12161567477193E-05	1	-0.7827237218	0.519532369	8.7520641661	0.1139	77.67433	0
ARHGDIG	16	330605	333003	protein_coding	0.4513210985	2	-0.1086055735	-0.017506499	50.0117952347	0.1086	22.62314	3
ARHGDIB	12	15094949	15114562	protein_coding	0.001469995	2	-0.1666308543	0.82366808	49.7581976881	0.1052	17.3747	1
ARHGAP5	14	32546494	32628934	protein_coding	0.9694652821	1	-1.3338377669	2.485952176	20.022410946	0.0564	177.4302	0
ARG2	14	68086578	68118436	protein_coding	0.9551536487	1	-0.3801875497	0.312368503	50.2241094598	0.1152	97.57094	0
CD79A	19	42381189	42385439	protein_coding	0.9358325693	0	-0.5573470832	0.062453788	63.0042462845	0.3078	46.0972	2
C5	9	123761956	123812551	protein_coding	1.86638233882892E-10	10	-0.3789724839	1.105458346	49.3925454117	0.3178	5639.16587	0
AQP8	16	25228284	25240253	protein_coding	0.0165696595	6	0.5150682121	-0.755653468	70.4352441614	0.1961	141.60561	0
EPB42	15	43489425	43513323	protein_coding	3.83702582836509E-07	8	-0.5957104263	0.228609492	39.2427459306	0.3524	150.84156	2
SMPD1	11	6411643	6416228	protein_coding	1.95421446683002E-07	2	-0.3004533383	-0.169226135	96.4791224345	0.1779	1605.7908	0
SFTPB	2	85884439	85895864	protein_coding	0.1278894812	1	-0.1438589289	-0.333731233	85.6805850436	0.3685	200.48489	2
NPY1R	4	164245116	164253947	protein_coding	0.6079963454	106	0.9049055821	0.359099669	39.9504600142	0.0583	29.23782	1
GUCY1A3	4	156587861	156643721	protein_coding	2.05128422076362E-05	2	1.5208621192	-0.318129116	8.47487615	0.07551	199.89032	0
AVPR1A	12	63536538	63546590	protein_coding	8.24870105806643E-06	34	-0.3220711999	-0.966929377	35.9872611465	0.1158	360.41032	0
RYR1	19	38924339	39078204	protein_coding	2.72249173625164E-06	2	-0.1086055735	0.855344798	0.0058976174	0.0429	2142.38985	0
RFXAP	13	37393338	37403740	protein_coding	0.4090714131	0	-0.1814561667	-0.008033372	50.0117952347	0.3572	31.09466	0
REN	1	204123943	204135465	protein_coding	0.02000674	9	-0.2852039596	-0.113540805	26.7338995046	0.2392	42.28384	0
NEK5	13	52638899	52703228	protein_coding	9.18625744209998E-17	0	0.1347660698	-0.0237023585	91.6666666667	0.4376	1028.78233	0
ZPBP2	17	38024454	38034149	protein_coding	0.0186142015	1	-0.1567371004	0.278250091	75.4305260675	0.5357	2830.49265	2
THYN1	11	134118172	134123260	protein_coding	8.73451531815289E-09	0	-0.4930088135	-1.351044043	33.9702760085	0.2627	21.76632	0
ISM2	14	77940737	77965210	protein_coding	4.36212963215414E-05	1	-0.4588376655	-0.545156371	73.7025241802	0.4948	319.78579	0
GPR27	3	71803200	71804328	protein_coding	0.5885007558	2	-0.4677841416	1.160929495	50.0117952347	0.01388	12.51484	0
WDR5B	3	122130699	122134882	protein_coding	0.0003840868	24	-0.9548116758	-0.279187159	61.7303609342	0.1293	46.30449	5
PPP1R3B	8	8993763	9008220	protein_coding	0.0197939028	4	3.7085297102	-0.151902211	56.9238027837	0.08749	558.87707	0
TSSK4	14	24674925	24677454	protein_coding	1.33911955378066E-11	43	-0.2267841828	1.576865524	77.6952111347	0.3344	681.78058	2
CTSS	1	150702671	150738433	protein_coding	0.8660605314	10	-0.3907944995	0.163085438	67.9169615475	0.241	3807.31695	1
DHX33	17	5344231	5372380	protein_coding	0.1039148196	0	-0.5490977839	-0.388794981	40.6345836282	0.08825	2125.04472	0
CALCA	11	14990047	14993832	protein_coding	0.0012303235	1	-0.3495848346	0.417588084	89.4373673036	0.5591	414.3263	5
PPP1R7	2	242089072	242106592	protein_coding	0.7786089078	0	1.1514192734	-0.743387477	46.7386175985	0.1253	26.00104	0
TMEM9	1	201103898	201123683	protein_coding	0.2569221106	1	0.4607863226	-0.731972027	44.5388063222	0.03373	9.27199	0
WDR63	1	85527980	85598821	protein_coding	0.0010252804	0	0.4426121222	-0.271816779	15.322009908	0.2401	1656.32192	0
C6orf89	6	36853639	36896740	protein_coding	5.2122320651214E-05	0	-0.0645907226	-0.025257178	63.3581033263	0.312	65.32857	0
ZWILCH	15	66797420	66841822	protein_coding	2.2286309239668E-05	0	-0.145835078	-0.950731128	57.4074074074	0.2372	1912.34668	0
